mention_id,song_id,brand_id,brand_alias,context,char_start,char_end,sentiment,detection_method
256,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,221,226,,regex
257,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,227,232,,regex
258,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,628,633,,regex
259,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,634,639,,regex
260,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,640,645,,regex
261,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,701,706,,regex
262,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,707,712,,regex
263,7142642,3,gucci,baby im so gucci gucci gucci all the trappers they love me love me,713,718,,regex
264,480735,3,gucci,niggas claim we country pull up in like a tractor gucci manes a bachelor your man fake as a wrestler zone,239,244,,regex
265,1855513,3,gucci,push more weight than a personal trainer i get my gucci belt my bag and my hat off the shelf im,103,108,,regex
266,1855513,3,gucci,push more weight than a personal trainer i get my gucci belt my bag and my hat off the shelf im,578,583,,regex
267,1855513,3,gucci,push more weight than a personal trainer i get my gucci belt my bag and my hat off the shelf im,624,629,,regex
268,1855513,3,gucci,push more weight than a personal trainer i get my gucci belt my bag and my hat off the shelf im,1032,1037,,regex
269,1855513,36,guess,sold everything and i done did all the drugs but guess what gucci mane can sell out a club an next,1157,1162,,regex
270,1855513,3,gucci,push more weight than a personal trainer i get my gucci belt my bag and my hat off the shelf im,1168,1173,,regex
271,1855513,36,guess,sold everything and i done did all the drugs but guess what gucci mane can sell out a club an next,1207,1212,,regex
272,59457,3,gucci,look at my bitch damn look at my fit damn gucci mane you think im handsome huh prolly cuz i got,314,319,,regex
273,59457,3,gucci,look at my bitch damn look at my fit damn gucci mane you think im handsome huh prolly cuz i got,575,580,,regex
274,1877624,3,gucci,too much is the 10th and last track on king gucci featuring riff raff i talk tough im too damn rough,47,52,,regex
275,1877624,10,versace,rounded you are at home grounded i might install a versace money counter next to my codeine fountain they say all,1298,1305,,regex
276,74742,3,gucci,appears on gucci manes trapback mixtape im up im up im up im,11,16,,regex
277,4644435,3,gucci,its gucci huh its droptop go niggas say no cap but they,4,9,,regex
278,4644435,3,gucci,its gucci huh its droptop go niggas say no cap but they,441,446,,regex
279,4644435,17,armani,a hundred yeah my life so iconic used to rock armani now its michael amiri on sundays i fuck her and,966,972,,regex
280,7139341,3,gucci,dont lose focus trap boys get bricks athletes gets trophies gucci mane got cake its my birthday party want a sweet,240,245,,regex
281,7139341,3,gucci,dont lose focus trap boys get bricks athletes gets trophies gucci mane got cake its my birthday party want a sweet,377,382,,regex
282,7139341,3,gucci,dont lose focus trap boys get bricks athletes gets trophies gucci mane got cake its my birthday party want a sweet,422,427,,regex
283,7139341,3,gucci,dont lose focus trap boys get bricks athletes gets trophies gucci mane got cake its my birthday party want a sweet,546,551,,regex
284,7139341,3,gucci,dont lose focus trap boys get bricks athletes gets trophies gucci mane got cake its my birthday party want a sweet,569,574,,regex
285,7139341,3,gucci,dont lose focus trap boys get bricks athletes gets trophies gucci mane got cake its my birthday party want a sweet,626,631,,regex
286,315613,3,gucci,gold around my neck they think i come from egypt gucci mane got stupid grown so you can fire that weed,948,953,,regex
287,1890258,3,gucci,trap star oh yeah pull up on your block like gucci break the whole block remixing nigga rerock them birds come,769,774,,regex
288,7134447,3,gucci,fast and we smoking up that gass its young juiceman gucci mane we get that cash said we walking on ice,164,169,,regex
289,7134447,3,gucci,fast and we smoking up that gass its young juiceman gucci mane we get that cash said we walking on ice,356,361,,regex
290,7134447,3,gucci,fast and we smoking up that gass its young juiceman gucci mane we get that cash said we walking on ice,1013,1018,,regex
291,7134447,3,gucci,fast and we smoking up that gass its young juiceman gucci mane we get that cash said we walking on ice,1205,1210,,regex
292,1797300,3,gucci,left went home and made it rain on the freeway gucci mane la flare aka zone 6 shawty hunned pack of,622,627,,regex
293,1797300,3,gucci,left went home and made it rain on the freeway gucci mane la flare aka zone 6 shawty hunned pack of,790,795,,regex
294,1797300,3,gucci,left went home and made it rain on the freeway gucci mane la flare aka zone 6 shawty hunned pack of,807,812,,regex
295,445,3,gucci,intro gucci mane lil will gucci mane la flare yeah where yo,6,11,,regex
296,445,3,gucci,intro gucci mane lil will gucci mane la flare yeah where yo,26,31,,regex
297,445,3,gucci,intro gucci mane lil will gucci mane la flare yeah where yo,843,848,,regex
298,9215467,3,gucci,like the type that could take a dick uh young gucci mane dont kiss me baby you can kiss my chain,194,199,,regex
299,9215467,3,gucci,like the type that could take a dick uh young gucci mane dont kiss me baby you can kiss my chain,626,631,,regex
300,2862297,3,gucci,zaytoven ziggy burr gucci wop she an icy lil bitch the bitch is so,20,25,,regex
301,492303,3,gucci,and you know im the only dog so icey entertainment gucci yola da great baby yo yo what it do we,126,131,,regex
302,4161121,3,gucci,intro dj holiday gucci mane the commission im coast to coast propose a toast,17,22,,regex
303,4161121,3,gucci,intro dj holiday gucci mane the commission im coast to coast propose a toast,755,760,,regex
304,4161121,3,gucci,intro dj holiday gucci mane the commission im coast to coast propose a toast,975,980,,regex
305,717629,3,gucci,gettin out blood in clean in gas in lean in gucci in this bitch im goin in at least a 50,292,297,,regex
306,12558832,3,gucci,smoke a blunt in the wrap bet anybody tell you gucci put the 6 on the map i made a million,807,812,,regex
307,2889996,3,gucci,gucci mane la flare why you hard like that gator belt,0,5,,regex
308,2889996,3,gucci,gucci mane la flare why you hard like that gator belt,164,169,,regex
309,738502,13,fendi,bet he wont try that shit again f is for fendi this fn is my firearm my four second assassin let,208,213,,regex
310,738502,8,cartier,these ice cubes yeah im a nigga with an attitude cartier i bought a pair head so good got to hold,902,909,,regex
311,738502,3,gucci,woke up in the morning i was out of there gucci mane the real laflare got them pints in tell me,1074,1079,,regex
312,3873552,3,gucci,skit gucci mane big cat well what we gon do about these,5,10,,regex
313,3873552,3,gucci,skit gucci mane big cat well what we gon do about these,70,75,,regex
314,3873552,3,gucci,skit gucci mane big cat well what we gon do about these,256,261,,regex
315,3873552,36,guess,ayy uh you know gucci mane used to rob people guess what i told her oh she say i robbed people,286,291,,regex
316,3873552,3,gucci,skit gucci mane big cat well what we gon do about these,701,706,,regex
317,3873553,3,gucci,skit gucci mane big cat ayy cat check this shit out man,5,10,,regex
318,690716,3,gucci,clip in rose gold so it match my jewelry fool gucci mane got stupid money but that boy aint lyrical im,891,896,,regex
319,9107539,3,gucci,supastar j kwik dj to the stars official dj for gucci mane la flare we done gave the world no pad,48,53,,regex
320,9107539,36,guess,on the roll gettin that guap nigga and youll never guess who i done linked up with the atls mr heavyinthestreets,235,240,,regex
321,6342891,3,gucci,intro dj love dinero gucci mane im fresh off that eightyfive north comin to take,21,26,,regex
322,6342891,3,gucci,intro dj love dinero gucci mane im fresh off that eightyfive north comin to take,293,298,,regex
323,3833198,3,gucci,on berry gordy and quincy jones what the fuck is gucci on suge knight mixed with eric wright pockets fat as,260,265,,regex
324,3833198,3,gucci,on berry gordy and quincy jones what the fuck is gucci on suge knight mixed with eric wright pockets fat as,747,752,,regex
325,3833198,3,gucci,on berry gordy and quincy jones what the fuck is gucci on suge knight mixed with eric wright pockets fat as,775,780,,regex
326,3833198,3,gucci,on berry gordy and quincy jones what the fuck is gucci on suge knight mixed with eric wright pockets fat as,802,807,,regex
327,3833198,3,gucci,on berry gordy and quincy jones what the fuck is gucci on suge knight mixed with eric wright pockets fat as,859,864,,regex
328,3833198,3,gucci,on berry gordy and quincy jones what the fuck is gucci on suge knight mixed with eric wright pockets fat as,888,893,,regex
329,3873561,3,gucci,is radric davis but in the industry is known as gucci mane police say he shot and killed the man last,62,67,,regex
330,3873561,3,gucci,is radric davis but in the industry is known as gucci mane police say he shot and killed the man last,121,126,,regex
331,3873561,3,gucci,is radric davis but in the industry is known as gucci mane police say he shot and killed the man last,296,301,,regex
332,3873561,3,gucci,is radric davis but in the industry is known as gucci mane police say he shot and killed the man last,318,323,,regex
333,3873564,3,gucci,once again is gucci mane la flare the songwriting extraordinaire teaming up with my,14,19,,regex
334,3919069,3,gucci,supastar j kwik dj to the stars official dj for gucci mane la flare we been doin shows all over the,80,85,,regex
335,3919069,3,gucci,supastar j kwik dj to the stars official dj for gucci mane la flare we been doin shows all over the,162,167,,regex
336,3919069,3,gucci,supastar j kwik dj to the stars official dj for gucci mane la flare we been doin shows all over the,248,253,,regex
337,3919069,3,gucci,supastar j kwik dj to the stars official dj for gucci mane la flare we been doin shows all over the,297,302,,regex
338,7116333,3,gucci,its superstar jkwik dj to the star official dj for gucci mane i introduce myself ot the world with no pencil,51,56,,regex
339,7116333,3,gucci,its superstar jkwik dj to the star official dj for gucci mane i introduce myself ot the world with no pencil,177,182,,regex
340,93530,3,gucci,the intro from trap god where gucci talks about his life his struggle and slim dunkin who,30,35,,regex
341,93530,3,gucci,the intro from trap god where gucci talks about his life his struggle and slim dunkin who,1120,1125,,regex
342,476998,3,gucci,skit gucci mane big cat yeah motherfucker we got big cat in,5,10,,regex
343,476998,3,gucci,skit gucci mane big cat yeah motherfucker we got big cat in,92,97,,regex
344,476998,3,gucci,skit gucci mane big cat yeah motherfucker we got big cat in,210,215,,regex
345,476998,3,gucci,skit gucci mane big cat yeah motherfucker we got big cat in,492,497,,regex
